    0.437504568995634486E+03   -0.278377538099501542E+01   -0.780647197435723239E+01   -0.822860166162814188E+01   -0.825458842546942329E+01   -0.298104592655118346E+02    0.996379348173929591E+00   -0.188783617482040249E+02
    0.364946368998012474E+03   -0.272392571819165674E+01   -0.790935037350763714E+01   -0.206479692685104865E+01   -0.718564768870817261E+01   -0.362341417036605833E+02    0.997545391926967895E+00   -0.188667273453703501E+02
    0.181281886299746191E+03   -0.397870167549161913E+01   -0.384330099082818677E+01   -0.521705145913626467E+01   -0.911760821283806777E+01   -0.447430081138359199E+02    0.998455113917800730E+00   -0.188666463786401408E+02
    0.585132416579927849E+03   -0.222021426980305847E+01   -0.861107175239671818E+01   -0.316021993770592147E+01   -0.112151779941810759E+02   -0.441236508310302540E+02    0.997087198723556334E+00   -0.188653360318405952E+02
    0.742475823227662659E+03   -0.239852707586880598E+01   -0.326671626157726180E+01   -0.463634912682151956E+01   -0.677077084984301170E+01   -0.292534463153817796E+02    0.993616845718768738E+00   -0.188603859601666848E+02
    0.618434716960896139E+03   -0.134639936050250952E+01   -0.655536311294826390E+01   -0.477870201936561667E+01   -0.373440061600132012E+01   -0.341977713989442051E+02    0.996567794580188737E+00   -0.188452016599342471E+02
    0.572157671335967507E+03   -0.439626862446594480E+01   -0.628634667771653621E+01   -0.436429558804876017E+01   -0.457306275957142372E+01   -0.411349083754063756E+02    0.998210318447341316E+00   -0.188436447768198505E+02
    0.487749279759718718E+03   -0.118323705431313186E+01   -0.759984590401268978E+01   -0.454472395141445240E+01   -0.253355205653958748E+01   -0.389170012303446882E+02    0.997192302023152566E+00   -0.188134969243569188E+02
    0.321167138196843439E+03   -0.398859186725575832E+01   -0.457706501925061371E+01   -0.383105767279229781E+01   -0.198476551592400874E+01   -0.307877318918655689E+02    0.996821908143301516E+00   -0.187952554315880747E+02
    0.443514443542377251E+03   -0.100520814977169515E+01   -0.822963802505016773E+01   -0.158970405765971634E+01   -0.939302956233099451E+01   -0.327427242801094707E+02    0.998032101053652809E+00   -0.187873754620426290E+02
    0.183910632577136937E+03   -0.286519009968350780E+01   -0.664680510150602100E+01   -0.819394874690634012E+01   -0.428081125305153609E+01   -0.328632016434426362E+02    0.998048357477591908E+00   -0.187847656055038108E+02
    0.572671935301929921E+03   -0.508223798478102395E+00   -0.177472604239116372E+01   -0.624885831741260045E+01   -0.664787826074519383E+01   -0.426243851014849824E+02    0.997444378289582323E+00   -0.187843922327617250E+02
    0.352996747953884210E+03   -0.496280646478547283E+01   -0.369933907318210409E+01   -0.413153421786768504E+01   -0.114987709582483255E+02   -0.384305494147243891E+02    0.998447122044214375E+00   -0.187662794556149741E+02
    0.574712296797032877E+03   -0.514433639460240855E+01   -0.747795314735615513E+01   -0.615629724529099676E+01   -0.863173499866166516E+01   -0.378742544180117591E+02    0.997960418966259089E+00   -0.187649887742706660E+02
    0.598568260085979318E+03   -0.313886723765312681E+01   -0.475944344031139366E+01   -0.299224592939261669E+01   -0.312288311651858308E+01   -0.304110289808361358E+02    0.996260101154047062E+00   -0.187615449368724789E+02
    0.583592237829141368E+03   -0.213665678611822152E+01   -0.530675604440480342E+01   -0.119670701469607081E+02   -0.729718694771515697E+01   -0.413488290141734467E+02    0.996083903817337912E+00   -0.187363546350991079E+02
    0.427578512946508454E+03   -0.476744310696784446E+01   -0.108444512412624050E+02   -0.117236385921120387E+02   -0.676230777441504749E+01   -0.341100792718590782E+02    0.998008228359904215E+00   -0.187343873945175829E+02
    0.504425215515089121E+03   -0.266135200893486790E+01   -0.346416397743641546E+01   -0.933531401619684331E+01   -0.865027477113013887E+01   -0.396710386059207778E+02    0.996754598933775493E+00   -0.187232299674760583E+02
    0.432945026167988772E+03   -0.291947822174913085E+01   -0.905068561788329795E+01   -0.505810083645184783E+01   -0.544756579326310764E+01   -0.358751579660962960E+02    0.998253878511651482E+00   -0.187184938966278906E+02
    0.554948799382591915E+03   -0.205425595911115622E+01   -0.459779952326908159E+01   -0.982322070874621467E+01   -0.670805816948304212E+01   -0.423615872703282648E+02    0.996187241520784861E+00   -0.187150429737812516E+02
    0.352525367534952125E+03   -0.961964960968122007E+01   -0.103238243805171361E+02   -0.617973745864256152E+01   -0.304614041435245042E+01   -0.318884304276231063E+02    0.997535200308592662E+00   -0.187055953280723770E+02
    0.118902014137625997E+04   -0.168618735915938700E+01   -0.941370195399437826E+01   -0.844915748212368456E+01   -0.626057159706055977E+01   -0.273458117493271828E+02    0.987782881042157834E+00   -0.187022746070687411E+02
    0.500846902296329461E+03   -0.392276133144516592E+00   -0.421942988196023183E+01   -0.407668705972773893E+01   -0.527709587684431725E+01   -0.394196117174239049E+02    0.997878817543053187E+00   -0.186899007618526625E+02
    0.840041964853869445E+03   -0.577414228817180319E+01   -0.627596692939584777E+01   -0.935847084601044088E+01   -0.871233852072563408E+01   -0.347667463575045801E+02    0.998192994391590593E+00   -0.186726111786592952E+02
    0.256245485744539337E+03   -0.371230567420163382E+01   -0.479163121895766420E+01   -0.113805429942079144E+02   -0.488315301531252111E+01   -0.414518743059579435E+02    0.998623631603751782E+00   -0.186689084603054418E+02
    0.874823168363582226E+03   -0.541971532553885638E+00   -0.969231583939063057E+00   -0.860001004817963732E+01   -0.663724508032312688E+01   -0.322372506943534631E+02    0.997294836068274959E+00   -0.186223238193533263E+02
    0.286132850857949791E+03   -0.493545449417746251E+01   -0.859964824586244880E+01   -0.106298474452588092E+02   -0.337052095657360340E+01   -0.355617522277140807E+02    0.997817443053297115E+00   -0.186176410894122029E+02
    0.248046986964518425E+03   -0.430942086644873967E+01   -0.106713377546364772E+02   -0.978148709761073754E+01   -0.109214183408121688E+02   -0.395136041529431594E+02    0.998755153456069467E+00   -0.186084491982218267E+02
    0.509896041877867276E+03   -0.714615492120341322E+01   -0.538736491499785508E+01   -0.688875400987709519E+01   -0.504760943122648165E+01   -0.401303828058490879E+02    0.998381024533704808E+00   -0.186078273523650779E+02
    0.643291876236067878E+03   -0.109381642785399791E+01   -0.620119107224780297E+01   -0.115772874113018354E+01   -0.103697625864579770E+02   -0.395376661292809715E+02    0.997393103967730621E+00   -0.185765762477943461E+02
    0.243738764063145538E+03   -0.419871758692181807E+01   -0.413107788353193328E+01   -0.718815233366491402E+01   -0.104553292441909136E+02   -0.334132671341158911E+02    0.998271174878882728E+00   -0.185302916385471370E+02
    0.704611630045125366E+03   -0.588301795237201830E+00   -0.736125974910601233E+01   -0.862233158651983267E+01   -0.629432638856211746E+01   -0.361081174510838281E+02    0.997403364270771919E+00   -0.185136623491521917E+02
    0.747943189774393431E+03   -0.578195902207511914E+01   -0.112312342663159743E+02   -0.681691361785141403E+01   -0.110797185254787216E+02   -0.372175709804245614E+02    0.998297734628830535E+00   -0.185023295852665655E+02
    0.191093824299518928E+03   -0.192267356570180681E+01   -0.293151121277127480E+01   -0.754856726885220652E+01   -0.642991157458680629E+01   -0.355579711053580070E+02    0.998439035922867535E+00   -0.184924037108387225E+02
    0.520248138626926220E+03   -0.329603793219916952E+01   -0.106660999720783956E+01   -0.108717761824833765E+02   -0.792092799218389487E+01   -0.400191154326776157E+02    0.998020185218153277E+00   -0.184737080892235461E+02
    0.625076258983147682E+03   -0.418787164869843931E+01   -0.644220132671766521E+01   -0.104721160323352986E+02   -0.773616778808929340E+01   -0.320457886461789272E+02    0.997192956210041226E+00   -0.184700297406258791E+02
    0.313291022920365549E+03   -0.481067104061110662E+01   -0.331959689120198753E+01   -0.650682807374957584E+01   -0.472948253164476906E+01   -0.326331811910462051E+02    0.998155030180778891E+00   -0.184640478566294313E+02
    0.160572231164433617E+03   -0.273204554734298810E+01   -0.105957274047237462E+02   -0.959895943781131677E+01   -0.117033982915385124E+02   -0.321582802220178294E+02    0.998525636352795121E+00   -0.184613060116800227E+02
